,PID,SPI,PDS,PID_kmeans
31589,,C301DAF  120106,,0
31590,,C301DAGC 120106,,0
31591,,C301DMC  120105,,0
31592,,C301DMC  130101,,0
31593,,C301DMC  130109,,0
31594,,C301DAF  130103,,0
31595,,C301DAGC 130103,,0
31596,,C301DAF  130110,,0
31597,,C301DAGC 130110,,0
31598,,C301DFI  130104,,0
31599,,C301DFI  130107,,0
31600,,C301DFI  130102,,0
31601,,C301DFI  130105,,0
31602,,C301DFI  130106,,0
31603,,C301DFI  130108,,0
31604,,C301DMC  120104,,0
31605,,C301DGC  110101,,0
31606,,C301DGC  110102,,0
31607,,C301DMC  110103,,0
31608,,C301DAF  110104,,0
31609,,C301DAGC 110104,,0
31610,,C301DGC  110105,,0
31611,,C301DFX  110106,,0
31612,,C301DFX  110109,,0
31613,,C301DAL  110107,,0
31614,,C301DGC  110108,,0
31615,,C301DFI  110110,,0
31616,,C301DMC  110114,,0
31617,,C301DAF  110115,,0
31618,,C301DAGC 110115,,0
31619,,C301DFI  110113,,0
31620,,C301DFI  110111,,0
31621,,C301DFI  110112,,0
31622,,C301DMC  120201,,0
31623,,C301FT   171510C,,0
31624,,C301FT   171510A,,0
31625,,C301DAF  120202,,0
31626,,C301DAGC 120202,,0
31627,,C301DAF  120204,,0
31628,,C301DAGC 120204,,0
31629,,C301DMC  120203,,0
31630,,C301DGC  010203,,0
31631,,C301DAF  300202,,0
31632,,C301DAGC 300202,,0
31633,,C301DAF  010206,,0
31634,,C301DAGC 010206,,0
31635,,C301DMC  300201,,0
31636,,C301DMC  010219,,0
31637,,C301DAF  010220,,0
31638,,C301DAGC 010220,,0
31639,,C301DGC  010207,,0
31640,,C301DGC  010213,,0
31641,,C301DGC  010208,,0
31642,,C301DGC  010214,,0
31643,,C301DGC  010209,,0
31644,,C301DGC  010215,,0
31645,,C301DGC  010210,,0
31646,,C301DGC  010216,,0
31647,,C301DGC  010211,,0
31648,,C301DGC  010217,,0
31649,,C301DGC  010212,,0
31650,,C301DGC  010218,,0
31651,,C301DGC  010204,,0
31652,,C301DMC  300205,,0
31653,,C301TW   010197,,0
31654,,C301TE   010197,,0
31655,,C301TT   010197,,0
31656,,C301TI   010197,,0
31657,,C301TW   010297,,0
31658,,C301TE   010297,,0
31659,,C301TT   010297,,0
31660,,C301TI   010297,,0
31661,,C301TW   010397,,0
31662,,C301TE   010397,,0
31663,,C301TT   010397,,0
31664,,C301TI   010397,,0
31665,,C301TW   010497,,0
31666,,C301TE   010497,,0
31667,,C301TT   010497,,0
31668,,C301TI   010497,,0
31669,,C301TW   010597,,0
31670,,C301TE   010597,,0
31671,,C301TT   010597,,0
31672,,C301TI   010597,,0
31673,,C301TW   010697,,0
31674,,C301TE   010697,,0
31675,,C301TT   010697,,0
31676,,C301TI   010697,,0
31677,,C301PDG  200103,,0
31678,,C301PDG  200102,,0
31679,,C301PDG  190112,,0
31680,,C301PDG  040100,,0
31681,,C301PDG  040101,,0
31682,,C301TW   080185,,0
31683,,C301TE   080185,,0
31684,,C301TI   080185,,0
31685,,C301TT   080185,,0
31686,,C301TG   080187,,0
31687,,C301TW   080187,,0
31688,,C301XZLO 080027,,0
31689,,C301XZSC 080027,,0
31690,,C301XZLC 080027,,0
31691,,C301XV   080027,,0
31692,,C301XY   080027,,0
31693,,C301XZSO 080027,,0
31694,,C301XHSR 080027A,,0
31695,,C301XZLO 080028,,0
31696,,C301XZSC 080028,,0
31697,,C301XZLC 080028,,0
31698,,C301XY   080028,,0
31699,,C301XZSO 080028,,0
31700,,C301XHSR 080028A,,0
31701,,C301XV   080028,,0
31702,,C301XZLO 080029,,0
31703,,C301XZSC 080029,,0
31704,,C301XZLC 080029,,0
31705,,C301XV   080029,,0
31706,,C301XY   080029,,0
31707,,C301XZSO 080029,,0
31708,,C301XHSR 080029A,,0
31709,,C301TW   140019,,0
31710,,C301TI   140065,,0
31711,,C301TW   140065,,0
31712,,C301TE   140065,,0
31713,,C301TT   140065,,0
31714,,C301FE   030091,,0
31715,,C301FT   030091,,0
31716,,C301FQI  030091,,0
31717,,C301FE   030092,,0
31718,,C301FT   030092,,0
31719,,C301FI   030092,,0
31720,,C301PSV  400307,,0
31721,,C301PSV  400308,,0
31722,,C301PSV  400309,,0
31723,,C301FO   190062,,0
31724,,C301FO   190063,,0
31725,,C301LV   080066,,0
31726,,C301PSV  140079A,,0
31727,,C301PSV  140079B,,0
31728,,C301PG   080167,,0
31729,,C301PG   080168,,0
31730,,C301PG   090150,,0
31731,,C301PG   090151,,0
31732,,C301PG   090152,,0
31733,,C301PG   090153,,0
31734,,C301AXA  010001,,0
31735,,C301AXA  130001,,0
31736,,C301AXA  110001,,0
31737,,C301PSV  160050A,,0
31738,,C301FV   140008B,,0
31739,,C301TT   120073,,0
31740,,C301TI   120073,,0
31741,,C301TE   120073,,0
31742,,C301TW   120073,,0
31743,,C301PSV  120144A,,0
31744,,C301FO   050018,,0
31745,,C301FO   050022,,0
31746,,C301FE   170019,,0
31747,,C301DMC  300101,,0
31748,,C301DAF  300102,,0
31749,,C301DAGC 300102,,0
31750,,C301DMC  300221,,0
31751,,C301DAF  300222,,0
31752,,C301DAGC 300222,,0
31753,,C301DMC  010223,,0
31754,,C301DMC  010225,,0
31755,,C301DAF  010224,,0
31756,,C301DAGC 010224,,0
31757,,C301DAF  010226,,0
31758,,C301DAGC 010226,,0
31759,,C301DAF  010228,,0
31760,,C301DAGC 010228,,0
31761,,C301DMC  010229,,0
31762,,C301DMC  511103,,0
31763,,C301DAF  511104,,0
31764,,C301DAGC 511104,,0
31765,,C301FO   140020,,0
31766,,C301FO   140021,,0
31767,,C301DMC  020105,,0
31768,,C301DMC  020110,,0
31769,,C301DAF  020111,,0
31770,,C301DAGC 020111,,0
31771,,C301DAGT 020111,,0
31772,,C301DAGT 020103,,0
31773,,C301DGT  020109,,0
31774,,C301DGT  020108,,0
31775,,C301DAF  020107,,0
31776,,C301DAGC 020107,,0
31777,,C301DAGT 020107,,0
31778,,C301DAF  020106,,0
31779,,C301DAGC 020106,,0
31780,,C301DAGT 020106,,0
31781,,C301DGC  020112,,0
31782,,C301DGC  020113,,0
31783,,C301DGC  020114,,0
31784,,C301DGC  020115,,0
31785,,C301DAGT 020204,,0
31786,,C301DAF  020208,,0
31787,,C301DAGC 020208,,0
31788,,C301DAGT 020208,,0
31789,,C301DAF  020210,,0
31790,,C301DAGC 020210,,0
31791,,C301DAGT 020210,,0
31792,,C301DMC  020209,,0
31793,,C301DGC  020211,,0
31794,,C301DGC  020212,,0
31795,,C301DGC  020213,,0
31796,,C301DGC  020214,,0
31797,,C301DGC  020215,,0
31798,,C301DGC  020216,,0
31799,,C301FO   200024,,0
31800,,C301DGC  020306,,0
31801,,C301DGC  020307,,0
31802,,C301DGC  020308,,0
31803,,C301DGC  020309,,0
31804,,C301DGC  020310,,0
31805,,C301DGC  020311,,0
31806,,C301DMC  020401,,0
31807,,C301DAF  020402,,0
31808,,C301DAGC 020402,,0
31809,,C301DAF  160106,,0
31810,,C301DAGC 160106,,0
31811,,C301DAF  160108,,0
31812,,C301DAGC 160108,,0
31813,,C301DMC  160107,,0
31814,,C301DMC  170210,,0
31815,,C301DAF  170211,,0
31816,,C301DAGC 170211,,0
31817,,C301DMC  170208,,0
31818,,C301DAF  170209,,0
31819,,C301DAGC 170209,,0
31820,,C301DMC  170204,,0
31821,,C301DAF  170205,,0
31822,,C301DAGC 170205,,0
31823,,C301DAF  170203,,0
31824,,C301DAGC 170203,,0
31825,,C301DMC  170206,,0
31826,,C301DAF  170207,,0
31827,,C301DAGC 170207,,0
31828,,C301DAF  120112,,0
31829,,C301DAGC 120112,,0
31830,,C301DGC  130112,,0
31831,,C301DGC  130114,,0
31832,,C301DGC  130111,,0
31833,,C301DGC  130113,,0
31834,,C301DGC  110116,,0
31835,,C301DGC  110117,,0
31836,,C301DMC  110118,,0
31837,,C301DAF  110119,,0
31838,,C301DAGC 110119,,0
31839,,C301DGC  120205,,0
31840,,C301DGC  120206,,0
31841,,C301DGC  120207,,0
31842,,C301DGC  120208,,0
31843,,C301DEL  511125,,0
31844,,C301DEL  511156,,0
31845,,C301DEL  511123,,0
31846,,C301DEL  511124,,0
31847,,C301DAF  511146,,0
31848,,C301DAGC 511146,,0
31849,,C301DAGT 511146,,0
31850,,C301DAF  511145,,0
31851,,C301DAGC 511145,,0
31852,,C301DAGT 511145,,0
31853,,C301DAF  511144,,0
31854,,C301DAGC 511144,,0
31855,,C301DAGT 511144,,0
31856,,C301DAF  511147,,0
31857,,C301DAGC 511147,,0
31858,,C301DAGT 511147,,0
31859,,C301DMC  511142,,0
31860,,C301DMC  511141,,0
31861,,C301DMC  511143,,0
31862,,C301DMC  511140,,0
31863,,C301DSO  511101,,0
31864,,C301DMC  511101,,0
31865,,C301DAF  511102,,0
31866,,C301DAGC 511102,,0
31867,,C301DSO  511105,,0
31868,,C301DSM  511106,,0
31869,,C301DSO  511107,,0
31870,,C301DSO  511108,,0
31871,,C301DSO  511109,,0
31872,,C301DSO  511110,,0
31873,,C301DSO  511111,,0
31874,,C301DSO  511113,,0
31875,,C301DSO  511114,,0
31876,,C301DSO  511112,,0
31877,,C301DEM  511127,,0
31878,,C301DEM  511128,,0
31879,,C301DEM  511129,,0
31880,,C301DEM  511130,,0
31881,,C301DHS  511131,,0
31882,,C301DHS  511132,,0
31883,,C301DHS  511133,,0
31884,,C301DHS  511134,,0
31885,,C301XY   511151,,0
31886,,C301XY   511152,,0
31887,,C301PSH  511150,,0
31888,,C301DGC  511138,,0
31889,,C301DGC  511137,,0
31890,,C301DGT  511136,,0
31891,,C301DGT  511135,,0
31892,,C301DES  511148,,0
31893,,C301DMC  010227,,0
31894,,C301DGH  511139,,0
31895,,C301DSM  511115,,0
31896,,C301DSM  511116,,0
31897,,C301DSM  511117,,0
31898,,C301DSM  511118,,0
31899,,C301DSM  511119,,0
31900,,C301DSM  511120,,0
31901,,C301DSM  511121,,0
31902,,C301DSM  511122,,0
31903,,C301XZSC 010105B,,0
31904,,C301XZLC 010105B,,0
31905,,C301XZLC 010205,,0
31906,,C301XZSC 010205B,,0
31907,,C301XZLC 010102B,,0
31908,,C301XZSC 010102B,,0
31909,,C301XZLC 010202B,,0
31910,,C301XZSC 010202B,,0
31911,,C301XZLC 010302B,,0
31912,,C301XZSC 010302B,,0
31913,,C301XZLC 010402B,,0
31914,,C301XZSC 010402B,,0
31915,,C301XZSC 010502B,,0
31916,,C301XZLC 010502B,,0
31917,,C301XZLC 010602B,,0
31918,,C301XZSC 010602B,,0
31919,,C301XZLC 010101B,,0
31920,,C301XZLC 010201B,,0
31921,,C301XZLC 010301B,,0
31922,,C301XZLC 010401B,,0
31923,,C301XZLC 010501B,,0
31924,,C301XZLC 010601B,,0
31925,,C301XZSC 010101B,,0
31926,,C301XZSC 010201B,,0
31927,,C301XZSC 010301B,,0
31928,,C301XZSC 010401B,,0
31929,,C301XZSC 010501B,,0
31930,,C301XZSC 010601B,,0
31931,,C301XZLC 010104B,,0
31932,,C301XZLC 010204B,,0
31933,,C301XZLC 010304B,,0
31934,,C301XZLC 010404B,,0
31935,,C301XZLC 010504B,,0
31936,,C301XZLC 010604B,,0
31937,,C301XZSC 010104B,,0
31938,,C301XZSC 010204B,,0
31939,,C301XZSC 010304B,,0
31940,,C301XZSC 010404B,,0
31941,,C301XZSC 010504B,,0
31942,,C301XZSC 010604B,,0
31943,,C301XZLC 010103B,,0
31944,,C301XZLC 010203B,,0
31945,,C301XZLC 010303B,,0
31946,,C301XZLC 010403B,,0
31947,,C301XZLC 010503B,,0
31948,,C301XZLC 010603B,,0
31949,,C301XZSC 010103B,,0
31950,,C301XZSC 010203B,,0
31951,,C301XZSC 010303B,,0
31952,,C301XZSC 010403B,,0
31953,,C301XZSC 010503B,,0
31954,,C301XZSC 010603B,,0
31955,,C301PY   010366,,0
31956,,C301AI   010205H,,0
31957,,C301AI   010405H,,0
31958,,C301AI   010605H,,0
31959,,C301XZLC 010119B,,0
31960,,C301XZLC 010219B,,0
31961,,C301XZLC 010319B,,0
31962,,C301XZLC 010419B,,0
31963,,C301XZLC 010519B,,0
31964,,C301XZLC 010619B,,0
31965,,C301XZSC 010119B,,0
31966,,C301XZSC 010219B,,0
31967,,C301XZSC 010319B,,0
31968,,C301XZSC 010419B,,0
31969,,C301XZSC 010519B,,0
31970,,C301XZSC 010619B,,0
31971,,C301XZLC 010106B,,0
31972,,C301XZLC 010206B,,0
31973,,C301XZLC 010306B,,0
31974,,C301XZLC 010406B,,0
31975,,C301XZLC 010506B,,0
31976,,C301XZLC 010606B,,0
31977,,C301XZSC 010106B,,0
31978,,C301XZSC 010206B,,0
31979,,C301XZSC 010306B,,0
31980,,C301XZSC 010406B,,0
31981,,C301XZSC 010506B,,0
31982,,C301XZSC 010606B,,0
31983,,C301XHSO 010105B,,0
31984,,C301XHSC 010105B,,0
31985,,C301XHSC 010205B,,0
31986,,C301XHSO 010205B,,0
31987,,C301XHSC 010102B,,0
31988,,C301XHSO 010102B,,0
31989,,C301XHSC 010202B,,0
31990,,C301XHSO 010202B,,0
31991,,C301XHSC 010302B,,0
31992,,C301XHSO 010302B,,0
31993,,C301XHSC 010402B,,0
31994,,C301XHSO 010402B,,0
31995,,C301XHSC 010502B,,0
31996,,C301XHSC 010602B,,0
31997,,C301XHSO 010502B,,0
31998,,C301XHSO 010602B,,0
31999,,C301XHSC 010101B,,0
32000,,C301XHSO 010101B,,0
32001,,C301XHSC 010201B,,0
32002,,C301XHSC 010301B,,0
32003,,C301XHSC 010401B,,0
32004,,C301XHSC 010501B,,0
32005,,C301XHSC 010601B,,0
32006,,C301XHSO 010201B,,0
32007,,C301XHSO 010301B,,0
32008,,C301XHSO 010401B,,0
32009,,C301XHSO 010501B,,0
32010,,C301XHSO 010601B,,0
32011,,C301XHSC 010104B,,0
32012,,C301XHSO 010104B,,0
32013,,C301XHSC 010204B,,0
32014,,C301XHSC 010304B,,0
32015,,C301XHSC 010404B,,0
32016,,C301XHSC 010504B,,0
32017,,C301XHSC 010604B,,0
32018,,C301XHSO 010204B,,0
32019,,C301XHSO 010304B,,0
32020,,C301XHSO 010404B,,0
32021,,C301XHSO 010504B,,0
32022,,C301XHSO 010604B,,0
32023,,C301XHSC 010103B,,0
32024,,C301XHSO 010103B,,0
32025,,C301XHSC 010203B,,0
32026,,C301XHSC 010303B,,0
32027,,C301XHSC 010403B,,0
32028,,C301XHSC 010503B,,0
32029,,C301XHSC 010603B,,0
32030,,C301XHSO 010203B,,0
32031,,C301XHSO 010303B,,0
32032,,C301XHSO 010403B,,0
32033,,C301XHSO 010503B,,0
32034,,C301XHSO 010603B,,0
32035,,C301XHSC 010119B,,0
32036,,C301XHSO 010119B,,0
32037,,C301XHSC 010219B,,0
32038,,C301XHSC 010319B,,0
32039,,C301XHSC 010419B,,0
32040,,C301XHSC 010519B,,0
32041,,C301XHSC 010619B,,0
32042,,C301XHSO 010219B,,0
32043,,C301XHSO 010319B,,0
32044,,C301XHSO 010419B,,0
32045,,C301XHSO 010519B,,0
32046,,C301XHSO 010619B,,0
32047,,C301XHSC 010106B,,0
32048,,C301XHSO 010106B,,0
32049,,C301XHSC 010206B,,0
32050,,C301XHSC 010306B,,0
32051,,C301XHSC 010406B,,0
32052,,C301XHSC 010506B,,0
32053,,C301XHSC 010606B,,0
32054,,C301XHSO 010206B,,0
32055,,C301XHSO 010306B,,0
32056,,C301XHSO 010406B,,0
32057,,C301XHSO 010506B,,0
32058,,C301XHSO 010606B,,0
32059,,C301XHSC 010113B,,0
32060,,C301XHSO 010113B,,0
32061,,C301XHSC 010213B,,0
32062,,C301XHSC 010313B,,0
32063,,C301XHSC 010413B,,0
32064,,C301XHSC 010513B,,0
32065,,C301XHSC 010613B,,0
32066,,C301XHSO 010213B,,0
32067,,C301XHSO 010313B,,0
32068,,C301XHSO 010413B,,0
32069,,C301XHSO 010513B,,0
32070,,C301XHSO 010613B,,0
32071,,C301XZLC 010113B,,0
32072,,C301XZLC 010213B,,0
32073,,C301HIC  110005,,0
32074,,C301PSV  020039B,,0
32075,,C301PSV  020044B,,0
32076,,C301FY   120025,,0
32077,,C301FY   120042,,0
32078,,C301FY   120028,,0
32079,,C301PSV  120901,,0
32080,,C301PSV  120902,,0
32081,,C301PSV  120903,,0
32082,,C301FY   130009,,0
32083,,C301XZLO 130022,,0
32084,,C301XZSC 130022,,0
32085,,C301XZLC 130022,,0
32086,,C301XV   130022,,0
32087,,C301XY   130022,,0
32088,,C301XZSO 130022,,0
32089,,C301XHSR 130022B,,0
32090,,C301AE   130005B,,0
32091,,C301AE   130005C,,0
32092,,C301XZLO 130023,,0
32093,,C301XZSC 130023,,0
32094,,C301XZLC 130023,,0
32095,,C301XV   130023,,0
32096,,C301XY   130023,,0
32097,,C301XZSO 130023,,0
32098,,C301XHSC 130023A,,0
32099,,C301EZLC 130031,,0
32100,,C301EZLO 130031,,0
32101,,C301EHSC 130031,,0
32102,,C301EHSO 130031,,0
32103,,C301EHL  130031,,0
32104,,C301EA   130031,,0
32105,,C301EV   130031,,0
32106,,C301EZLC 130032,,0
32107,,C301EZLO 130032,,0
32108,,C301EHSC 130032,,0
32109,,C301EHSO 130032,,0
32110,,C301EHL  130032,,0
32111,,C301EA   130032,,0
32112,,C301EV   130032,,0
32113,,C301EZLC 130033,,0
32114,,C301EZLO 130033,,0
32115,,C301EHSC 130033,,0
32116,,C301EHSO 130033,,0
32117,,C301EHL  130033,,0
32118,,C301EA   130033,,0
32119,,C301EV   130033,,0
32120,,C301EZLC 130034,,0
32121,,C301EZLO 130034,,0
32122,,C301EHSC 130034,,0
32123,,C301EHSO 130034,,0
32124,,C301EHL  130034,,0
32125,,C301EA   130034,,0
32126,,C301EV   130034,,0
32127,,C301PA   130042,,0
32128,,C301HS   130014,,0
32129,,C301HS   130015,,0
32130,,C301LHS  130030,,0
32131,,C301HV   040021,,0
32132,,C301HIC  040021,,0
32133,,C301PT   170078,,0
32134,,C301PI   170078,,0
32135,,C301PDT  170077,,0
32136,,C301PDI  170077,,0
32137,,C301PT   170079,,0
32138,,C301PI   170079,,0
32139,,C301PDI  170080,,0
32140,,C301PDT  170080,,0
32141,,C301PSV  170075,,0
32142,,C301DMC  030107,,0
32143,,C301DAF  030108,,0
32144,,C301DAGC 030108,,0
32145,,C301DAGT 030108,,0
32146,,C301DAGT 030102,,0
32147,,C301DGC  030109,,0
32148,,C301DGC  030110,,0
32149,,C301DGC  030112,,0
32150,,C301DGC  030113,,0
32151,,C301DGC  030111,,0
32152,,C301DGC  030114,,0
32153,,C301DGC  030220,,0
32154,,C301DGC  030221,,0
32155,,C301DGC  030223,,0
32156,,C301DGC  030224,,0
32157,,C301DGC  030225,,0
32158,,C301FI   400152,,0
32159,,C301FE   400152,,0
32160,,C301FT   400152,,0
32161,,C301FQI  400152,,0
32162,,C301FI   400153,,0
32163,,C301FE   400153,,0
32164,,C301FT   400153,,0
32165,,C301FQI  400153,,0
32166,,C301FI   400154,,0
32167,,C301FE   400154,,0
32168,,C301FT   400154A,,0
32169,,C301FQI  400154,,0
32170,,C301FT   400154B,,0
32171,,C301FHS  400154,,0
32172,,C301DGC  030222,,0
32173,,C301DGC  030228,,0
32174,,C301DAGT 030106,,0
32175,,C301DGC  030115,,0
32176,,C301DGC  030116,,0
32177,,C301DMC  030226,,0
32178,,C301DAF  030227,,0
32179,,C301DAGC 030227,,0
32180,,C301DGC  030304,,0
32181,,C301DGC  030307,,0
32182,,C301DGC  030306,,0
32183,,C301DGC  030308,,0
32184,,C301DGC  030309,,0
32185,,C301DGC  030310,,0
32186,,C301DAF  160206,,0
32187,,C301DAGC 160206,,0
32188,,C301DAF  512104,,0
32189,,C301DAGC 512104,,0
32190,,C301DMC  512103,,0
32191,,C301DMC  150107,,0
32192,,C301DAF  150108,,0
32193,,C301DAGC 150108,,0
32194,,C301DMC  150109,,0
32195,,C301DAF  150110,,0
32196,,C301DAGC 150110,,0
32197,,C301DAF  150112,,0
32198,,C301DAGC 150112,,0
32199,,C301DMC  150111,,0
32200,,C301DGC  150113,,0
32201,,C301DGC  150115,,0
32202,,C301DGC  150114,,0
32203,,C301DGC  150116,,0
32204,,C301DMC  190207,,0
32205,,C301DGC  190203,,0
32206,,C301DAF  190208,,0
32207,,C301DAGC 190208,,0
32208,,C301DGC  190206,,0
32209,,C301FI   400155,,0
32210,,C301FE   400155,,0
32211,,C301FT   400155,,0
32212,,C301FQI  400155,,0
32213,,C301DGC  170120,,0
32214,,C301DGC  170121,,0
32215,,C301DGC  170122,,0
32216,,C301DMC  170111,,0
32217,,C301DAF  170112,,0
32218,,C301DAGC 170112,,0
32219,,C301DMC  170113,,0
32220,,C301DAF  170114,,0
32221,,C301DAGC 170114,,0
32222,,C301DMC  170115,,0
32223,,C301DAF  170116,,0
32224,,C301DAGC 170116,,0
32225,,C301DGC  090107,,0
32226,,C301DGC  090110,,0
32227,,C301DAF  010230,,0
32228,,C301DAGC 010230,,0
32229,,C301DSO  511102,,0
32230,,C301DSO  511103,,0
32231,,C301DSO  511104,,0
32232,,C301DGC  090111,,0
32233,,C301DGC  090108,,0
32234,,C301DMC  090116,,0
32235,,C301DGC  090118,,0
32236,,C301DAF  090117,,0
32237,,C301DAGC 090117,,0
32238,,C301DAF  090115,,0
32239,,C301DAGC 090115,,0
32240,,C301DMC  090114,,0
32241,,C301DMC  090112,,0
32242,,C301DAF  090113,,0
32243,,C301DAGC 090113,,0
32244,,C301DAF  040106,,0
32245,,C301DAGC 040106,,0
32246,,C301DMC  040105,,0
32247,,C301DAF  040216,,0
32248,,C301DAGC 040216,,0
32249,,C301DAF  040214,,0
32250,,C301DAGC 040214,,0
32251,,C301DMC  040213,,0
32252,,C301DMC  040215,,0
32253,,C301DAF  040212,,0
32254,,C301DAGC 040212,,0
32255,,C301DMC  040211,,0
32256,,C301DGC  040310,,0
32257,,C301DGC  040309,,0
32258,,C301DMC  090310,,0
32259,,C301DAF  090311,,0
32260,,C301DAGC 090311,,0
32261,,C301DMC  090312,,0
32262,,C301DAF  090313,,0
32263,,C301DAGC 090313,,0
32264,,C301DMC  090314,,0
32265,,C301DAF  090315,,0
32266,,C301DAGC 090315,,0
32267,,C301DMC  050115,,0
32268,,C301DAF  050116,,0
32269,,C301DAGC 050116,,0
32270,,C301DGC  050111,,0
32271,,C301DGC  050110,,0
32272,,C301DGC  050112,,0
32273,,C301DMC  050113,,0
32274,,C301DAF  050114,,0
32275,,C301DAGC 050114,,0
32276,,C301DGC  060106,,0
32277,,C301DGC  060107,,0
32278,,C301DGC  060105,,0
32279,,C301DGC  060108,,0
32280,,C301FE   170022,,0
32281,,C301FIC  170022,,0
32282,,C301FT   170022,,0
32283,,C301DMC  200113,,0
32284,,C301PSV  170076A,,0
32285,,C301PSV  170076B,,0
32286,,C301DAF  200114,,0
32287,,C301DAGC 200114,,0
32288,,C301XV   160015,,0
32289,,C301XY   160015,,0
32290,,C301XZSO 160015,,0
32291,,C301XZLO 160015,,0
32292,,C301XZSC 160015,,0
32293,,C301XZLC 160015,,0
32294,,C301XHSO 160015B,,0
32295,,C301XHSC 160015B,,0
32296,,C301XHSO 160015A,,0
32297,,C301XHSC 160015A,,0
32298,,C301XV   160016,,0
32299,,C301XY   160016,,0
32300,,C301XZSO 160016,,0
32301,,C301XZLO 160016,,0
32302,,C301XZSC 160016,,0
32303,,C301XZLC 160016,,0
32304,,C301XHSO 160016B,,0
32305,,C301XHSC 160016B,,0
32306,,C301XHSO 160016A,,0
32307,,C301XHSC 160016A,,0
32308,,C301XV   160017,,0
32309,,C301XY   160017,,0
32310,,C301XZSO 160017,,0
32311,,C301XZLO 160017,,0
32312,,C301XZSC 160017,,0
32313,,C301XZLC 160017,,0
32314,,C301XHSO 160017B,,0
32315,,C301XHSC 160017B,,0
32316,,C301XHSO 160017A,,0
32317,,C301XHSC 160017A,,0
32318,,C301XV   160018,,0
32319,,C301XY   160018,,0
32320,,C301XZSO 160018,,0
32321,,C301XZLO 160018,,0
32322,,C301XZSC 160018,,0
32323,,C301XZLC 160018,,0
32324,,C301XHSO 160018B,,0
32325,,C301XHSC 160018B,,0
32326,,C301XHSO 160018A,,0
32327,,C301XHSC 160018A,,0
32328,,C301TE   160016,,0
32329,,C301XV   160023,,0
32330,,C301XY   160023,,0
32331,,C301XZSO 160023,,0
32332,,C301XZLO 160023,,0
32333,,C301XZSC 160023,,0
32334,,C301XZLC 160023,,0
32335,,C301XHSR 160023A,,0
32336,,C301XV   160019,,0
32337,,C301XY   160019,,0
32338,,C301XZSO 160019,,0
32339,,C301XZLO 160019,,0
32340,,C301XZSC 160019,,0
32341,,C301XZLC 160019,,0
32342,,C301XHSC 160019A,,0
32343,,C301XV   160020,,0
32344,,C301XY   160020,,0
32345,,C301XZSO 160020,,0
32346,,C301XZLO 160020,,0
32347,,C301XZSC 160020,,0
32348,,C301XZLC 160020,,0
32349,,C301XHSC 160020A,,0
32350,,C301XV   160021,,0
32351,,C301XY   160021,,0
32352,,C301XZSO 160021,,0
32353,,C301XZLO 160021,,0
32354,,C301XZSC 160021,,0
32355,,C301XZLC 160021,,0
32356,,C301XHSC 160021A,,0
32357,,C301XV   160022,,0
32358,,C301XY   160022,,0
32359,,C301XZSO 160022,,0
32360,,C301XZLO 160022,,0
32361,,C301XZSC 160022,,0
32362,,C301XZLC 160022,,0
32363,,C301XHSC 160022A,,0
32364,,C301DGC  200118,,0
32365,,C301DGC  200120,,0
32366,,C301DGC  200121,,0
32367,,C301DGC  200122,,0
32368,,C301DMC  200115,,0
32369,,C301DAF  200116,,0
32370,,C301DAGC 200116,,0
32371,,C301DGC  200117,,0
32372,,C301DGC  200119,,0
32373,,C301FO   172022B,,0
32374,,C301DMC  140114,,0
32375,,C301DAF  140115,,0
32376,,C301DAGC 140115,,0
32377,,C301DGC  140118,,0
32378,,C301DGC  140119,,0
32379,,C301DGC  140121,,0
32380,,C301DGC  140120,,0
32381,,C301DGC  140122,,0
32382,,C301DGC  140123,,0
32383,,C301DAF  140117,,0
32384,,C301DAGC 140117,,0
32385,,C301DMC  140116,,0
32386,,C301DAF  140311,,0
32387,,C301DAGC 140311,,0
32388,,C301DMC  140310,,0
32389,,C301DGC  170117,,0
32390,,C301DGC  170118,,0
32391,,C301DGC  170119,,0
32392,,C301DMC  180118,,0
32393,,C301DAF  180119,,0
32394,,C301DAGC 180119,,0
32395,,C301DMC  180120,,0
32396,,C301DMC  180122,,0
32397,,C301DAF  180123,,0
32398,,C301DAGC 180123,,0
32399,,C301DMC  180126,,0
32400,,C301DAF  180127,,0
32401,,C301DAGC 180127,,0
32402,,C301DAF  180125,,0
32403,,C301DAGC 180125,,0
32404,,C301DMC  180124,,0
32405,,C301DAF  180121,,0
32406,,C301DAGC 180121,,0
32407,,C301DAGT 070102,,0
32408,,C301DMC  070109,,0
32409,,C301DAF  070110,,0
32410,,C301DAGC 070110,,0
32411,,C301DAGT 070110,,0
32412,,C301DGC  070111,,0
32413,,C301DGC  070112,,0
32414,,C301DGC  070113,,0
32415,,C301DGC  070114,,0
