,spi_sort,spid_sort,score_sort,similarity_flag
2219,C301LG 070006,JE CRC301 LG 200002,69,0
2220,C301HS 070001,JE CRC301 LHS 030001,73,0
2221,C301HS 070001,JE CRC301 HS 200001B,73,0
2222,C301HS 070001,JE CRC301 THS 070002,73,0
2223,C301HS 070001,JE CRC301 HS 030021,69,0
2224,C301HS 070001,JE CRC301 HS 040011,69,0
2225,C301FE 070010,JE CRC301 FT 070006,75,0
2226,C301FE 070010,JE CRC301 FE 050010,75,0
2227,C301FE 070010,JE CRC301 FY 070002,75,0
2228,C301FE 070010,JE CRC301 FE 070001,75,0
2229,C301FE 070010,JE CRC301 FE 170010,75,0
2230,C301FT 070010,JE CRC301 FT 070006,75,0
2231,C301FT 070010,JE CRC301 FT 040007,69,0
2232,C301FT 070010,JE CRC301 FT 400041,69,0
2233,C301FT 070010,CRC301 TT 030170,69,0
2234,C301FT 070010,JE CRC301 FT 030031,69,0
2235,C301FIC 070010,JE CRC301 FIC 040010,76,0
2236,C301FIC 070010,JE CRC301 FIC 070001,76,0
2237,C301FIC 070010,JE CRC301 FIC 070005,76,0
2238,C301FIC 070010,JE CRC301 PIC 070001,71,0
2239,C301FIC 070010,JE CRC301 FIC 020008,71,0
2240,C301FV 070010,JE CRC301 FV 040010,75,0
2241,C301FV 070010,JE CRC301 FV 030018,69,0
2242,C301FV 070010,JE CRC301 FV 030031,69,0
2243,C301FV 070010,JE CRC301 FT 070006,69,0
2244,C301FV 070010,JE CRC301 XV 070006,69,0
2245,C301PSV 070030,CRC301 PSV 080103B,75,0
2246,C301PSV 070030,JE CRC301 PSV 050030B,74,0
2247,C301PSV 070030,JE CRC301 PSV 050030A,74,0
2248,C301PSV 070030,JE CRC301 PSV 070003B,74,0
2249,C301PSV 070030,JE CRC301 PSV 070003A,74,0
2250,C301TG 070019,JE CRC301 TE 070021,69,0
2251,C301TG 070019,JE CRC301 TG 090039,69,0
2252,C301TG 070019,JE CRC301 LT 080019,69,0
2253,C301TG 070019,JE CRC301 PI 070019,69,0
2254,C301TG 070019,JE CRC301 TE 070012,69,0
2255,C301FO 070016,JE CRC301 FO 070014,75,0
2256,C301FO 070016,JE CRC301 FO 070017,75,0
2257,C301FO 070016,JE CRC301 FO 080061,69,0
2258,C301FO 070016,JE CRC301 FT 070006,69,0
2259,C301FO 070016,JE CRC301 FE 020016,69,0
2260,C301FO 070017,JE CRC301 FO 070017,81,0
2261,C301FO 070017,JE CRC301 FO 070014,75,0
2262,C301FO 070017,JE CRC301 FO 170017,75,0
2263,C301FO 070017,JE CRC301 FO 080061,69,0
2264,C301FO 070017,JE CRC301 FO 090007,69,0
2265,C301PG 070025,JE CRC301 PG 070025,81,0
2266,C301PG 070025,JE CRC301 PG 080042,69,0
2267,C301PG 070025,JE CRC301 PG 080054,69,0
2268,C301PG 070025,JE CRC301 PG 070037,69,0
2269,C301PG 070025,JE CRC301 PG 060035,69,0
2270,C301LT 070007,JE CRC301 LT 070005B,73,0
2271,C301LT 070007,JE CRC301 LT 050007B,73,0
2272,C301LT 070007,JE CRC301 LT 200007A,73,0
2273,C301LT 070007,JE CRC301 LT 200007B,73,0
2274,C301LT 070007,JE CRC301 LT 090007B,73,0
2275,C301LI 070007,JE CRC301 LI 080007B,73,0
2276,C301LI 070007,JE CRC301 LI 020030,69,0
2277,C301LI 070007,JE CRC301 LI 170002,69,0
2278,C301LI 070007,JE CRC301 LI 170001,69,0
2279,C301LI 070007,JE CRC301 LI 020027,69,0
2280,C301PG 070026,JE CRC301 PG 070025,75,0
2281,C301PG 070026,JE CRC301 PG 070016,75,0
2282,C301PG 070026,JE CRC301 PG 080042,69,0
2283,C301PG 070026,JE CRC301 PG 070037,69,0
2284,C301PG 070026,JE CRC301 PG 040052,69,0
2285,C301FE 070011,JE CRC301 FE 050011,75,0
2286,C301FE 070011,JE CRC301 FE 070001,75,0
2287,C301FE 070011,JE CRC301 FO 070014,75,0
2288,C301FE 070011,JE CRC301 FO 070017,75,0
2289,C301FE 070011,JE CRC301 FHS 040011,73,0
2290,C301FT 070011,JE CRC301 TE 090011,69,0
2291,C301FT 070011,JE CRC301 FT 400041,69,0
2292,C301FT 070011,JE CRC301 FT 030031,69,0
2293,C301FT 070011,JE CRC301 FT 070006,69,0
2294,C301FT 070011,JE CRC301 TE 070021,69,0
2295,C301FI 070011,JE CRC301 FIF 030011,73,0
2296,C301FI 070011,JE CRC301 FIC 070001,73,0
2297,C301FI 070011,JE CRC301 FI 020015,69,0
2298,C301FI 070011,JE CRC301 FI 040031,69,0
2299,C301FI 070011,JE CRC301 PI 070019,69,0
2300,C301ML 070002,JE CRC301 M 070002,77,0
2301,C301ML 070002,JE CRC301 M 060002B,69,0
2302,C301ML 070002,JE CRC301 LG 200002,69,0
2303,C301ML 070002,JE CRC301 M 170002B,69,0
2304,C301ML 070002,JE CRC301 LG 040002,69,0
2305,C301MA 070002,JE CRC301 M 070002,77,0
2306,C301MA 070002,JE CRC301 M 060002B,69,0
2307,C301MA 070002,JE CRC301 M 170002B,69,0
2308,C301MA 070002,JE CRC301 FY 070002,69,0
2309,C301MA 070002,JE CRC301 XV 070002,69,0
2310,C301TT 070018,JE CRC301 TT 020018,75,0
2311,C301TT 070018,JE CRC301 TI 070018,75,0
2312,C301TT 070018,CRC301 TT 090001B,73,0
2313,C301TT 070018,CRC301 TT 090021C,73,0
2314,C301TT 070018,JE CRC301 PT 070038,69,0
2315,C301TI 070018,JE CRC301 TI 070018,81,0
2316,C301TI 070018,CRC301 TI 090021,76,0
2317,C301TI 070018,JE CRC301 TI 070001,75,0
2318,C301TI 070018,JE CRC301 PT 070038,69,0
2319,C301TI 070018,JE CRC301 TI 020001,69,0
2320,C301TE 070018,JE CRC301 TE 070021,75,0
2321,C301TE 070018,JE CRC301 TE 030018,75,0
2322,C301TE 070018,JE CRC301 TE 070012,75,0
2323,C301TE 070018,JE CRC301 TI 070018,75,0
2324,C301TE 070018,JE CRC301 UZ 07001,71,0
2325,C301TW 070018,JE CRC301 TI 070018,75,0
2326,C301TW 070018,JE CRC301 PT 070038,69,0
2327,C301TW 070018,JE CRC301 TW 090061,69,0
2328,C301TW 070018,JE CRC301 TE 070021,69,0
2329,C301TW 070018,JE CRC301 TE 030018,69,0
2330,C301PT 150001,JE CRC301 PT 150001,81,0
2331,C301PT 150001,JE CRC301 PT 150091,75,0
2332,C301PT 150001,JE CRC301 TT 150001,75,0
2333,C301PT 150001,JE CRC301 PT 150006,75,0
2334,C301PT 150001,JE CRC301 PDT 150011,73,0
2335,C301PI 150001,CRC301 HIC 150001,80,0
2336,C301PI 150001,JE CRC301 PI 150091,75,0
2337,C301PI 150001,JE CRC301 PI 150010,75,0
2338,C301PI 150001,JE CRC301 PT 150001,75,0
2339,C301PI 150001,CRC301 PI 060017A,73,0
2340,C301PT 150002,JE CRC301 TE 150002,75,0
2341,C301PT 150002,JE CRC301 FT 150002,75,0
2342,C301PT 150002,JE CRC301 TI 150002,75,0
2343,C301PT 150002,JE CRC301 PT 150001,75,0
2344,C301PT 150002,JE CRC301 PT 150006,75,0
2345,C301PI 150002,JE CRC301 TI 150002,75,0
2346,C301PI 150002,JE CRC301 PI 150010,75,0
2347,C301PI 150002,CRC301 HIC 150001,73,0
2348,C301PI 150002,JE CRC301 FE 150002,69,0
2349,C301PI 150002,JE CRC301 TE 150002,69,0
2350,C301PT 150003,JE CRC301 TT 150003,75,0
2351,C301PT 150003,JE CRC301 FT 150003,75,0
2352,C301PT 150003,JE CRC301 PT 150035,75,0
2353,C301PT 150003,JE CRC301 PT 150001,75,0
2354,C301PT 150003,JE CRC301 PT 150006,75,0
2355,C301PI 150003,JE CRC301 PI 150010,75,0
2356,C301PI 150003,JE CRC301 PI 150036,75,0
2357,C301PI 150003,JE CRC301 PIC 150063,73,0
2358,C301PI 150003,CRC301 HIC 150001,73,0
2359,C301PI 150003,CRC301 PDI 020103A,71,0
2360,C301TW 150001,JE CRC301 TT 150001,75,0
2361,C301TW 150001,JE CRC301 PT 150001,75,0
2362,C301TW 150001,CRC301 HIC 150001,73,0
2363,C301TW 150001,JE CRC301 TW 090061,69,0
2364,C301TW 150001,JE CRC301 TE 150002,69,0
2365,C301TE 150001,JE CRC301 TE 150002,75,0
2366,C301TE 150001,JE CRC301 TE 150016,75,0
2367,C301TE 150001,JE CRC301 FT 150006,75,0
2368,C301TE 150001,JE CRC301 TE 140001,75,0
2369,C301TE 150001,JE CRC301 FT 150002,75,0
2370,C301TT 150001,JE CRC301 TT 150001,81,0
2371,C301TT 150001,JE CRC301 TT 150003,75,0
2372,C301TT 150001,JE CRC301 TT 210001,75,0
2373,C301TT 150001,JE CRC301 TT 190001,75,0
2374,C301TT 150001,JE CRC301 TT 150017,75,0
2375,C301TI 150001,CRC301 HIC 150001,80,0
2376,C301TI 150001,CRC301 TI 090021,76,0
2377,C301TI 150001,JE CRC301 TI 210001,75,0
2378,C301TI 150001,JE CRC301 TI 150015,75,0
2379,C301TI 150001,JE CRC301 TI 175001,75,0
2380,C301TW 150002,JE CRC301 TE 150002,75,0
2381,C301TW 150002,JE CRC301 FT 150002,75,0
2382,C301TW 150002,JE CRC301 TI 150002,75,0
2383,C301TW 150002,JE CRC301 FE 150002,69,0
2384,C301TW 150002,CRC301 AT 150005,69,0
2385,C301TE 150002,JE CRC301 TE 150002,81,0
2386,C301TE 150002,JE CRC301 FT 150002,81,0
2387,C301TE 150002,JE CRC301 FE 150002,75,0
2388,C301TE 150002,JE CRC301 FT 150006,75,0
2389,C301TE 150002,JE CRC301 XV 150002,75,0
2390,C301TT 150002,JE CRC301 TE 150002,75,0
2391,C301TT 150002,JE CRC301 TT 150003,75,0
2392,C301TT 150002,JE CRC301 FT 150002,75,0
2393,C301TT 150002,JE CRC301 TI 150002,75,0
2394,C301TT 150002,JE CRC301 TT 130002,75,0
2395,C301TI 150002,JE CRC301 TI 150002,81,0
2396,C301TI 150002,CRC301 TI 090021,76,0
2397,C301TI 150002,JE CRC301 TE 150002,75,0
2398,C301TI 150002,JE CRC301 FT 150002,75,0
2399,C301TI 150002,JE CRC301 TI 180002A,73,0
2400,C301TW 150003,JE CRC301 TT 150003,75,0
2401,C301TW 150003,JE CRC301 FT 150003,75,0
2402,C301TW 150003,JE CRC301 TG 150033,69,0
2403,C301TW 150003,JE CRC301 M 150003B,69,0
2404,C301TW 150003,JE CRC301 TE 150002,69,0
2405,C301TE 150003,JE CRC301 FT 150003,81,0
2406,C301TE 150003,JE CRC301 M 150003B,75,0
2407,C301TE 150003,JE CRC301 TE 150002,75,0
2408,C301TE 150003,JE CRC301 FT 150006,75,0
2409,C301TE 150003,JE CRC301 TT 150003,75,0
2410,C301TT 150003,JE CRC301 TT 150003,81,0
2411,C301TT 150003,JE CRC301 TT 175003,75,0
2412,C301TT 150003,JE CRC301 FT 150003,75,0
2413,C301TT 150003,JE CRC301 TT 150001,75,0
2414,C301TT 150003,JE CRC301 TT 030033,69,0
2415,C301TI 150003,JE CRC301 TI 150031,75,0
2416,C301TI 150003,JE CRC301 TT 150003,75,0
2417,C301TI 150003,JE CRC301 FT 150003,75,0
2418,C301TI 150003,JE CRC301 TI 150002,75,0
2419,C301TI 150003,JE CRC301 TI 175003,75,0
2420,C301LT 150001A,JE CRC301 LT 150021A,76,0
2421,C301LT 150001A,JE CRC301 LT 120001A,76,0
2422,C301LT 150001A,JE CRC301 LT 180001A,76,0
2423,C301LT 150001A,JE CRC301 LT 150011A,76,0
2424,C301LT 150001A,JE CRC301 LT 150015A,76,0
2425,C301LIC 150001,CRC301 HIC 150001,84,1
2426,C301LIC 150001,JE CRC301 LIC 170001,76,0
2427,C301LIC 150001,JE CRC301 LIC 150007,76,0
2428,C301LIC 150001,JE CRC301 LIC 150013A,74,0
2429,C301LIC 150001,JE CRC301 LIC 150030B,74,0
2430,C301LV 150001,CRC301 LG 190001,76,0
2431,C301LV 150001,CRC301 HIC 150001,73,0
2432,C301LV 150001,JE CRC301 LHS 150001,73,0
2433,C301LV 150001,CRC301 AT 150005,69,0
2434,C301LV 150001,JE CRC301 LI 180001,69,0
2435,C301LT 150001B,JE CRC301 LT 150013B,76,0
2436,C301LT 150001B,JE CRC301 LT 120001B,76,0
2437,C301LT 150001B,JE CRC301 LT 150030B,76,0
2438,C301LT 150001B,JE CRC301 LT 175001B,76,0
2439,C301LT 150001B,CRC301 LG 190001,73,0
2440,C301LHS 150001,JE CRC301 LHS 150001,82,1
2441,C301LHS 150001,CRC301 HIC 150001,77,0
2442,C301LHS 150001,JE CRC301 LHS 130001,76,0
2443,C301LHS 150001,JE CRC301 LHS 120001,76,0
2444,C301LHS 150001,JE CRC301 LHS 150015,76,0
2445,C301TW 200001,JE CRC301 TT 200001,75,0
2446,C301TW 200001,CRC301 TT 090001B,73,0
2447,C301TW 200001,JE CRC301 LT 200001B,73,0
2448,C301TW 200001,JE CRC301 TI 020001,69,0
2449,C301TW 200001,JE CRC301 TI 200040,69,0
2450,C301TE 200001,JE CRC301 XV 200001,75,0
2451,C301TE 200001,JE CRC301 TE 200040,75,0
2452,C301TE 200001,JE CRC301 FT 200014,75,0
2453,C301TE 200001,JE CRC301 TE 200008,75,0
2454,C301TE 200001,JE CRC301 TT 200001,75,0
2455,C301TT 200001,JE CRC301 TT 200001,81,0
2456,C301TT 200001,CRC301 TT 090001B,80,0
2457,C301TT 200001,JE CRC301 TT 200021,75,0
2458,C301TT 200001,JE CRC301 TT 200013,75,0
2459,C301TT 200001,JE CRC301 TT 210001,75,0
2460,C301TI 200001,CRC301 TI 090021,76,0
2461,C301TI 200001,JE CRC301 TI 020001,75,0
2462,C301TI 200001,JE CRC301 TI 200040,75,0
2463,C301TI 200001,JE CRC301 TI 210001,75,0
2464,C301TI 200001,JE CRC301 TI 090001,75,0
2465,C301LG 150002,CRC301 LG 190001,76,0
2466,C301LG 150002,JE CRC301 LG 120002,75,0
2467,C301LG 150002,JE CRC301 LG 050002,75,0
2468,C301LG 150002,JE CRC301 LG 150006,75,0
2469,C301LG 150002,JE CRC301 LG 150004,75,0
2470,C301LG 150004,JE CRC301 LG 150004,81,0
2471,C301LG 150004,CRC301 LG 190001,76,0
2472,C301LG 150004,JE CRC301 LG 150006,75,0
2473,C301LG 150004,JE CRC301 LG 150014,75,0
2474,C301LG 150004,JE CRC301 LG 170006,69,0
2475,C301TG 200004,JE CRC301 TI 200040,69,0
2476,C301TG 200004,JE CRC301 TG 090045,69,0
2477,C301TG 200004,JE CRC301 PG 200020,69,0
2478,C301TG 200004,JE CRC301 TE 200042,69,0
2479,C301TG 200004,JE CRC301 LG 200002,69,0
2480,C301PT 200001,JE CRC301 PT 200061,75,0
2481,C301PT 200001,JE CRC301 TT 200001,75,0
2482,C301PT 200001,CRC301 TT 090001B,73,0
2483,C301PT 200001,JE CRC301 PDT 200100,73,0
2484,C301PT 200001,JE CRC301 LT 200001B,73,0
2485,C301PI 200001,JE CRC301 PIC 070001,73,0
2486,C301PI 200001,JE CRC301 PDI 200101,73,0
2487,C301PI 200001,CRC301 PI 060017A,73,0
2488,C301PI 200001,JE CRC301 PIC 200007,73,0
2489,C301PI 200001,JE CRC301 PIC 200060,73,0
2490,C301PT 150006,JE CRC301 PT 150006,81,0
2491,C301PT 150006,JE CRC301 PT 150086,75,0
2492,C301PT 150006,JE CRC301 FT 150006,75,0
2493,C301PT 150006,JE CRC301 PT 150001,75,0
2494,C301PT 150006,JE CRC301 PT 150026A,73,0
2495,C301PI 150006,JE CRC301 PI 150010,75,0
2496,C301PI 150006,JE CRC301 PI 150036,75,0
2497,C301PI 150006,JE CRC301 PT 150006,75,0
2498,C301PI 150006,JE CRC301 PIC 150063,73,0
2499,C301PI 150006,CRC301 PIC 170061,73,0
2500,C301LG 200004,JE CRC301 LG 200002,75,0
2501,C301LG 200004,JE CRC301 LG 020004,75,0
2502,C301LG 200004,JE CRC301 LG 200010,75,0
2503,C301LG 200004,JE CRC301 LG 030034,69,0
2504,C301LG 200004,JE CRC301 LG 090034,69,0
2505,C301LG 200002,JE CRC301 LG 200002,81,0
2506,C301LG 200002,JE CRC301 LG 040002,75,0
2507,C301LG 200002,JE CRC301 LG 120002,75,0
2508,C301LG 200002,JE CRC301 LG 050002,75,0
2509,C301LG 200002,JE CRC301 LG 200010,75,0
2510,C301PT 150007,JE CRC301 PT 150087,75,0
2511,C301PT 150007,JE CRC301 PT 150001,75,0
2512,C301PT 150007,JE CRC301 PT 150006,75,0
2513,C301PT 150007,JE CRC301 PDT 150047,73,0
2514,C301PT 150007,JE CRC301 PT 130097,69,0
2515,C301PI 150007,JE CRC301 PI 150010,75,0
2516,C301PI 150007,JE CRC301 PIC 150057,73,0
2517,C301PI 150007,CRC301 PI 060017A,73,0
2518,C301PI 150007,CRC301 HIC 150001,73,0
2519,C301PI 150007,JE CRC301 LIC 150007,73,0
2520,C301TG 200005,JE CRC301 TI 200040,69,0
2521,C301TG 200005,JE CRC301 TT 050005,69,0
2522,C301TG 200005,JE CRC301 TG 090045,69,0
2523,C301TG 200005,JE CRC301 PG 200020,69,0
2524,C301TG 200005,JE CRC301 LG 200002,69,0
2525,C301TW 150008,JE CRC301 PT 150086,69,0
2526,C301TW 150008,JE CRC301 TE 150002,69,0
2527,C301TW 150008,JE CRC301 PT 150087,69,0
2528,C301TW 150008,CRC301 AT 150005,69,0
2529,C301TW 150008,JE CRC301 FT 150006,69,0
2530,C301TE 150008,JE CRC301 TE 150002,75,0
2531,C301TE 150008,JE CRC301 FT 150006,75,0
2532,C301TE 150008,JE CRC301 FT 150002,75,0
2533,C301TE 150008,JE CRC301 FT 150003,75,0
2534,C301TE 150008,JE CRC301 TE 150058,75,0
2535,C301TT 150008,JE CRC301 TT 150003,75,0
2536,C301TT 150008,JE CRC301 TT 150001,75,0
2537,C301TT 150008,JE CRC301 TT 150028A,73,0
2538,C301TT 150008,JE CRC301 TT 050007,69,0
2539,C301TT 150008,JE CRC301 PT 150086,69,0
2540,C301TI 150008,JE CRC301 TI 150002,75,0
2541,C301TI 150008,JE CRC301 TI 210008A,73,0
2542,C301TI 150008,JE CRC301 FIC 150008,73,0
2543,C301TI 150008,CRC301 HIC 150001,73,0
2544,C301TI 150008,JE CRC301 TI 120010,69,0
2545,C301TW 150009,JE CRC301 TE 150002,69,0
2546,C301TW 150009,CRC301 AT 150005,69,0
2547,C301TW 150009,JE CRC301 FT 150006,69,0
2548,C301TW 150009,JE CRC301 TT 150003,69,0
2549,C301TW 150009,JE CRC301 TI 050009,69,0
2550,C301TE 150009,JE CRC301 TE 150002,75,0
2551,C301TE 150009,JE CRC301 FT 150006,75,0
2552,C301TE 150009,JE CRC301 FT 150002,75,0
2553,C301TE 150009,JE CRC301 FT 150003,75,0
2554,C301TE 150009,JE CRC301 FT 150005,75,0
2555,C301TT 150009,JE CRC301 TT 150003,75,0
2556,C301TT 150009,JE CRC301 TT 050009,75,0
2557,C301TT 150009,JE CRC301 TT 150001,75,0
2558,C301TT 150009,JE CRC301 TT 150029,75,0
2559,C301TT 150009,JE CRC301 TT 180009A,73,0
2560,C301TI 150009,JE CRC301 TI 050009,75,0
2561,C301TI 150009,JE CRC301 TI 150002,75,0
2562,C301TI 150009,CRC301 HIC 150001,73,0
2563,C301TI 150009,JE CRC301 TI 120010,69,0
2564,C301TI 150009,JE CRC301 TI 190010,69,0
2565,C301LG 150006,JE CRC301 LG 150006,81,0
2566,C301LG 150006,CRC301 LG 190001,76,0
2567,C301LG 150006,JE CRC301 LG 170006,75,0
2568,C301LG 150006,JE CRC301 LG 130006,75,0
2569,C301LG 150006,JE CRC301 LG 150004,75,0
2570,C301HV 200001,CRC301 HV 050009,76,0
2571,C301HV 200001,JE CRC301 XV 200001,75,0
2572,C301HV 200001,JE CRC301 HV 400001,75,0
2573,C301HV 200001,JE CRC301 LV 200001,75,0
2574,C301HV 200001,JE CRC301 HS 200001B,73,0
2575,C301HIC 200001,CRC301 HIC 150001,77,0
2576,C301HIC 200001,JE CRC301 HIC 210001,76,0
2577,C301HIC 200001,JE CRC301 FIC 200001,76,0
2578,C301HIC 200001,JE CRC301 PIC 070001,71,0
2579,C301HIC 200001,JE CRC301 TIC 200007,71,0
2580,C301PG 200003,JE CRC301 PG 200020,75,0
2581,C301PG 200003,JE CRC301 PG 200080,75,0
2582,C301PG 200003,JE CRC301 PG 070037,69,0
2583,C301PG 200003,JE CRC301 PG 200089,69,0
2584,C301PG 200003,JE CRC301 PG 060035,69,0
2585,C301FE 010104,JE CRC301 FV 020024,69,0
2586,C301FE 010104,JE CRC301 FT 400041,69,0
2587,C301FE 010104,JE CRC301 FY 190064,69,0
2588,C301FE 010104,JE CRC301 FE 400150,69,0
2589,C301FE 010104,JE CRC301 FE 200014,69,0
2590,C301FT 010104,JE CRC301 FT 400041,69,0
2591,C301FT 010104,CRC301 TT 030170,69,0
2592,C301FT 010104,JE CRC301 FT 400140,69,0
2593,C301FT 010104,JE CRC301 FT 400047,69,0
2594,C301FT 010104,CRC301 LT 190034,69,0
2595,C301FIC 010104,CRC301 FIC 030024C,75,0
2596,C301FIC 010104,JE CRC301 FIC 040010,71,0
2597,C301FIC 010104,JE CRC301 FIC 030044,71,0
2598,C301FIC 010104,JE CRC301 FIC 171004,71,0
2599,C301FIC 010104,JE CRC301 FIC 080041,71,0
2600,C301FY 010104,JE CRC301 FY 190064,69,0
2601,C301FY 010104,JE CRC301 FY 200014,69,0
2602,C301FY 010104,JE CRC301 FY 150004,69,0
2603,C301FY 010104,JE CRC301 FY 130042,69,0
2604,C301FY 010104,JE CRC301 FY 130014,69,0
2605,C301FV 010104,JE CRC301 FV 020024,69,0
2606,C301FV 010104,CRC301 HV 140014,69,0
2607,C301FV 010104,JE CRC301 FV 120024,69,0
2608,C301FV 010104,JE CRC301 FV 040010,69,0
2609,C301FV 010104,JE CRC301 FV 080043,69,0
2610,C301TW 200006,JE CRC301 TI 200040,69,0
2611,C301TW 200006,JE CRC301 HY 200006,69,0
2612,C301TW 200006,JE CRC301 PT 200061,69,0
2613,C301TW 200006,JE CRC301 TW 090061,69,0
2614,C301TW 200006,JE CRC301 TT 040006,69,0
2615,C301TE 200006,JE CRC301 HY 200006,75,0
2616,C301TE 200006,JE CRC301 FT 070006,75,0
2617,C301TE 200006,JE CRC301 FT 400006,75,0
2618,C301TE 200006,JE CRC301 TE 200040,75,0
2619,C301TE 200006,JE CRC301 TE 200008,75,0
2620,C301TT 200006,JE CRC301 TT 040006,75,0
2621,C301TT 200006,JE CRC301 TT 200046,75,0
2622,C301TT 200006,JE CRC301 TT 200007,75,0
2623,C301TT 200006,JE CRC301 TT 400006,75,0
2624,C301TT 200006,JE CRC301 TT 200001,75,0
2625,C301TI 200006,JE CRC301 TI 200040,75,0
2626,C301TI 200006,JE CRC301 TI 200060,75,0
2627,C301TI 200006,JE CRC301 TI 040006,75,0
2628,C301TI 200006,JE CRC301 TI 020006,75,0
2629,C301TI 200006,JE CRC301 TI 050006,75,0
2630,C301TG 150011,JE CRC301 TG 150071,75,0
2631,C301TG 150011,JE CRC301 PDT 150011,73,0
2632,C301TG 150011,JE CRC301 LT 150011A,73,0
2633,C301TG 150011,JE CRC301 TG 150033,69,0
2634,C301TG 150011,JE CRC301 TE 150016,69,0
2635,C301TW 150012,JE CRC301 TE 150002,69,0
2636,C301TW 150012,JE CRC301 TE 150016,69,0
2637,C301TW 150012,JE CRC301 TI 150015,69,0
2638,C301TW 150012,JE CRC301 TI 175001,69,0
2639,C301TW 150012,JE CRC301 TI 150031,69,0
2640,C301TE 150012,CRC301 TE 030172,76,0
2641,C301TE 150012,JE CRC301 TE 150002,75,0
2642,C301TE 150012,JE CRC301 TE 150016,75,0
2643,C301TE 150012,JE CRC301 FT 150002,75,0
2644,C301TE 150012,JE CRC301 TE 150072,75,0
2645,C301TT 150012,JE CRC301 TT 175002,75,0
2646,C301TT 150012,JE CRC301 TT 150017,75,0
2647,C301TT 150012,JE CRC301 TT 150001,75,0
2648,C301TT 150012,JE CRC301 TT 150029,75,0
2649,C301TT 150012,JE CRC301 TT 150028A,73,0
2650,C301TI 150012,JE CRC301 TI 150015,75,0
2651,C301TI 150012,JE CRC301 TI 175001,75,0
2652,C301TI 150012,JE CRC301 TI 150031,75,0
2653,C301TI 150012,JE CRC301 TI 150002,75,0
2654,C301TI 150012,JE CRC301 TI 190012,75,0
2655,C301TW 150014,JE CRC301 TE 150016,69,0
2656,C301TW 150014,JE CRC301 TI 150015,69,0
2657,C301TW 150014,JE CRC301 TI 175001,69,0
2658,C301TW 150014,JE CRC301 TI 150031,69,0
2659,C301TW 150014,CRC301 HV 140014,69,0
2660,C301TE 150014,JE CRC301 TE 150016,75,0
2661,C301TE 150014,JE CRC301 TE 110014,75,0
2662,C301TE 150014,JE CRC301 FT 120014,75,0
2663,C301TE 150014,JE CRC301 LG 150014,75,0
2664,C301TE 150014,JE CRC301 TE 150013,75,0
2665,C301TT 150014,CRC301 TT 030174,76,0
2666,C301TT 150014,JE CRC301 TT 160014,75,0
2667,C301TT 150014,JE CRC301 TT 110014,75,0
2668,C301TT 150014,JE CRC301 TT 150017,75,0
2669,C301TT 150014,JE CRC301 TT 150001,75,0
2670,C301TI 150014,CRC301 TI 030174,76,0
2671,C301TI 150014,JE CRC301 TI 150015,75,0
2672,C301TI 150014,JE CRC301 TI 175001,75,0
2673,C301TI 150014,JE CRC301 TI 150031,75,0
2674,C301TI 150014,JE CRC301 TI 160014,75,0
2675,C301TW 150015,JE CRC301 TI 150015,75,0
2676,C301TW 150015,JE CRC301 LT 150015A,73,0
2677,C301TW 150015,CRC301 TT 030175,69,0
2678,C301TW 150015,JE CRC301 TE 150016,69,0
2679,C301TW 150015,CRC301 AT 150005,69,0
2680,C301TE 150015,JE CRC301 TE 150016,75,0
2681,C301TE 150015,JE CRC301 TI 150015,75,0
2682,C301TE 150015,JE CRC301 TE 150058,75,0
2683,C301TE 150015,JE CRC301 FT 150005,75,0
2684,C301TE 150015,JE CRC301 TE 150013,75,0
2685,C301TT 150015,CRC301 TT 030175,76,0
2686,C301TT 150015,JE CRC301 TI 150015,75,0
2687,C301TT 150015,JE CRC301 TT 050015,75,0
2688,C301TT 150015,JE CRC301 TT 150017,75,0
2689,C301TT 150015,JE CRC301 TT 150001,75,0
2690,C301TI 150015,JE CRC301 TI 150015,81,0
2691,C301TI 150015,JE CRC301 TI 175001,75,0
2692,C301TI 150015,JE CRC301 TI 150031,75,0
2693,C301TI 150015,JE CRC301 TI 050015,75,0
2694,C301TI 150015,JE CRC301 LT 150015A,73,0
2695,C301TE 150016,JE CRC301 TE 150016,81,0
2696,C301TE 150016,CRC301 TE 030176,76,0
2697,C301TE 150016,JE CRC301 FT 150006,75,0
2698,C301TE 150016,JE CRC301 FT 140016,75,0
2699,C301TE 150016,JE CRC301 TE 140016,75,0
2700,C301TT 150016,JE CRC301 TE 150016,75,0
2701,C301TT 150016,JE CRC301 TT 150017,75,0
2702,C301TT 150016,JE CRC301 TT 150001,75,0
2703,C301TT 150016,CRC301 TT 030175,69,0
2704,C301TT 150016,JE CRC301 PT 150086,69,0
2705,C301TI 150016,JE CRC301 TE 150016,75,0
2706,C301TI 150016,JE CRC301 TI 150015,75,0
2707,C301TI 150016,JE CRC301 TI 175001,75,0
2708,C301TI 150016,JE CRC301 TI 150031,75,0
2709,C301TI 150016,JE CRC301 TI 130016,75,0
2710,C301TW 150016,JE CRC301 TE 150016,75,0
2711,C301TW 150016,JE CRC301 PT 150086,69,0
2712,C301TW 150016,JE CRC301 FT 150006,69,0
2713,C301TW 150016,JE CRC301 TI 150015,69,0
2714,C301TW 150016,JE CRC301 TI 175001,69,0
2715,C301TW 150017,JE CRC301 TT 150017,75,0
